id,number,name,name_zh_cn,name_zh_tw,name_ja,form,type1,type2,generation,generationGames,goAttack,goDefense,goStamina,goStatsSource,categories,search
449,0449,Hippopotas,沙河马,沙河馬,ヒポポタス,,ground,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,449 Hippopotas 沙河马 沙河馬 ヒポポタス Ground 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
450,0450,Hippowdon,河马兽,河馬獸,カバルドン,,ground,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,450 Hippowdon 河马兽 河馬獸 カバルドン Ground 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
451,0451,Skorupi,钳尾蝎,鉗尾蠍,スコルピ,,poison,bug,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,451 Skorupi 钳尾蝎 鉗尾蠍 スコルピ Poison Bug 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
452,0452,Drapion,龙王蝎,龍王蠍,ドラピオン,,poison,dark,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,452 Drapion 龙王蝎 龍王蠍 ドラピオン Poison Dark 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
453,0453,Croagunk,不良蛙,不良蛙,グレッグル,,poison,fighting,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,453 Croagunk 不良蛙 不良蛙 グレッグル Poison Fighting 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
454,0454,Toxicroak,毒骷蛙,毒骷蛙,ドクロッグ,,poison,fighting,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,454 Toxicroak 毒骷蛙 毒骷蛙 ドクロッグ Poison Fighting 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
455,0455,Carnivine,尖牙笼,尖牙籠,マスキッパ,,grass,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,455 Carnivine 尖牙笼 尖牙籠 マスキッパ Grass 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
456,0456,Finneon,荧光鱼,螢光魚,ケイコウオ,,water,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,456 Finneon 荧光鱼 螢光魚 ケイコウオ Water 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
457,0457,Lumineon,霓虹鱼,霓虹魚,ネオラント,,water,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,457 Lumineon 霓虹鱼 霓虹魚 ネオラント Water 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
458,0458,Mantyke,小球飞鱼,小球飛魚,タマンタ,,water,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,458 Mantyke 小球飞鱼 小球飛魚 タマンタ Water Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
459,0459,Snover,雪笠怪,雪笠怪,ユキカブリ,,grass,ice,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,459 Snover 雪笠怪 雪笠怪 ユキカブリ Grass Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
460,0460,Abomasnow,暴雪王,暴雪王,ユキノオー,,grass,ice,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mega|form_change,460 Abomasnow 暴雪王 暴雪王 ユキノオー Grass Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mega form_change
460,0460,Abomasnow,暴雪王,暴雪王,ユキノオー,Mega Abomasnow,grass,ice,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mega|form_change,460 Abomasnow Mega Abomasnow 暴雪王 暴雪王 ユキノオー Grass Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mega form_change
461,0461,Weavile,玛狃拉,瑪狃拉,マニューラ,,dark,ice,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,461 Weavile 玛狃拉 瑪狃拉 マニューラ Dark Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
462,0462,Magnezone,自爆磁怪,自爆磁怪,ジバコイル,,electric,steel,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,462 Magnezone 自爆磁怪 自爆磁怪 ジバコイル Electric Steel 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
463,0463,Lickilicky,大舌舔,大舌舔,ベロベルト,,normal,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,463 Lickilicky 大舌舔 大舌舔 ベロベルト Normal 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
464,0464,Rhyperior,超甲狂犀,超甲狂犀,ドサイドン,,ground,rock,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),241,190,251,verified_cp_case,,464 Rhyperior 超甲狂犀 超甲狂犀 ドサイドン Ground Rock 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
465,0465,Tangrowth,巨蔓藤,巨蔓藤,モジャンボ,,grass,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,465 Tangrowth 巨蔓藤 巨蔓藤 モジャンボ Grass 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
466,0466,Electivire,电击魔兽,電擊魔獸,エレキブル,,electric,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,466 Electivire 电击魔兽 電擊魔獸 エレキブル Electric 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
467,0467,Magmortar,鸭嘴炎兽,鴨嘴炎獸,ブーバーン,,fire,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,467 Magmortar 鸭嘴炎兽 鴨嘴炎獸 ブーバーン Fire 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
468,0468,Togekiss,波克基思,波克基斯,トゲキッス,,fairy,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,468 Togekiss 波克基思 波克基斯 トゲキッス Fairy Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
469,0469,Yanmega,远古巨蜓,遠古巨蜓,メガヤンマ,,bug,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,469 Yanmega 远古巨蜓 遠古巨蜓 メガヤンマ Bug Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
470,0470,Leafeon,叶伊布,葉伊布,リーフィア,,grass,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,470 Leafeon 叶伊布 葉伊布 リーフィア Grass 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
471,0471,Glaceon,冰伊布,冰伊布,グレイシア,,ice,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,471 Glaceon 冰伊布 冰伊布 グレイシア Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
472,0472,Gliscor,天蝎王,天蠍王,グライオン,,ground,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,472 Gliscor 天蝎王 天蠍王 グライオン Ground Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
473,0473,Mamoswine,象牙猪,象牙豬,マンムー,,ice,ground,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,473 Mamoswine 象牙猪 象牙豬 マンムー Ice Ground 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
474,0474,Porygon-Z,多边兽Ｚ,多邊獸Ｚ,ポリゴンＺ,,normal,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,474 Porygon-Z 多边兽Ｚ 多邊獸Ｚ ポリゴンＺ Normal 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
475,0475,Gallade,艾路雷朵,艾路雷朵,エルレイド,,psychic,fighting,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mega|form_change,475 Gallade 艾路雷朵 艾路雷朵 エルレイド Psychic Fighting 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mega form_change
475,0475,Gallade,艾路雷朵,艾路雷朵,エルレイド,Mega Gallade,psychic,fighting,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mega|form_change,475 Gallade Mega Gallade 艾路雷朵 艾路雷朵 エルレイド Psychic Fighting 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mega form_change
476,0476,Probopass,大朝北鼻,大朝北鼻,ダイノーズ,,rock,steel,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,476 Probopass 大朝北鼻 大朝北鼻 ダイノーズ Rock Steel 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
477,0477,Dusknoir,黑夜魔灵,黑夜魔靈,ヨノワール,,ghost,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,477 Dusknoir 黑夜魔灵 黑夜魔靈 ヨノワール Ghost 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
478,0478,Froslass,雪妖女,雪妖女,ユキメノコ,,ice,ghost,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,478 Froslass 雪妖女 雪妖女 ユキメノコ Ice Ghost 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
479,0479,Rotom,洛托姆,洛托姆,ロトム,,electric,ghost,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom 洛托姆 洛托姆 ロトム Electric Ghost 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
479,0479,Rotom,洛托姆,洛托姆,ロトム,Heat Rotom,electric,fire,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom Heat Rotom 洛托姆 洛托姆 ロトム Electric Fire 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
479,0479,Rotom,洛托姆,洛托姆,ロトム,Wash Rotom,electric,water,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom Wash Rotom 洛托姆 洛托姆 ロトム Electric Water 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
479,0479,Rotom,洛托姆,洛托姆,ロトム,Frost Rotom,electric,ice,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom Frost Rotom 洛托姆 洛托姆 ロトム Electric Ice 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
479,0479,Rotom,洛托姆,洛托姆,ロトム,Fan Rotom,electric,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom Fan Rotom 洛托姆 洛托姆 ロトム Electric Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
479,0479,Rotom,洛托姆,洛托姆,ロトム,Mow Rotom,electric,grass,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,479 Rotom Mow Rotom 洛托姆 洛托姆 ロトム Electric Grass 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
480,0480,Uxie,由克希,由克希,ユクシー,,psychic,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,480 Uxie 由克希 由克希 ユクシー Psychic 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
481,0481,Mesprit,艾姆利多,艾姆利多,エムリット,,psychic,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,481 Mesprit 艾姆利多 艾姆利多 エムリット Psychic 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
482,0482,Azelf,亚克诺姆,亞克諾姆,アグノム,,psychic,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,482 Azelf 亚克诺姆 亞克諾姆 アグノム Psychic 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
483,0483,Dialga,帝牙卢卡,帝牙盧卡,ディアルガ,,steel,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,483 Dialga 帝牙卢卡 帝牙盧卡 ディアルガ Steel Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
483,0483,Dialga,帝牙卢卡,帝牙盧卡,ディアルガ,Origin Forme,steel,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,483 Dialga Origin Forme 帝牙卢卡 帝牙盧卡 ディアルガ Steel Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
484,0484,Palkia,帕路奇亚,帕路奇亞,パルキア,,water,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,484 Palkia 帕路奇亚 帕路奇亞 パルキア Water Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
484,0484,Palkia,帕路奇亚,帕路奇亞,パルキア,Origin Forme,water,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,484 Palkia Origin Forme 帕路奇亚 帕路奇亞 パルキア Water Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
485,0485,Heatran,席多蓝恩,席多藍恩,ヒードラン,,fire,steel,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,485 Heatran 席多蓝恩 席多藍恩 ヒードラン Fire Steel 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
486,0486,Regigigas,雷吉奇卡斯,雷吉奇卡斯,レジギガス,,normal,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,486 Regigigas 雷吉奇卡斯 雷吉奇卡斯 レジギガス Normal 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
487,0487,Giratina,骑拉帝纳,騎拉帝納,ギラティナ,Altered Forme,ghost,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,487 Giratina Altered Forme 骑拉帝纳 騎拉帝納 ギラティナ Ghost Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
487,0487,Giratina,骑拉帝纳,騎拉帝納,ギラティナ,Origin Forme,ghost,dragon,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,form_change,487 Giratina Origin Forme 骑拉帝纳 騎拉帝納 ギラティナ Ghost Dragon 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) form_change
488,0488,Cresselia,克雷色利亚,克雷色利亞,クレセリア,,psychic,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,,488 Cresselia 克雷色利亚 克雷色利亞 クレセリア Psychic 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum)
489,0489,Phione,霏欧纳,霏歐納,フィオネ,,water,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical,489 Phione 霏欧纳 霏歐納 フィオネ Water 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical
490,0490,Manaphy,玛纳霏,瑪納霏,マナフィ,,water,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical,490 Manaphy 玛纳霏 瑪納霏 マナフィ Water 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical
491,0491,Darkrai,达克莱伊,達克萊伊,ダークライ,,dark,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical,491 Darkrai 达克莱伊 達克萊伊 ダークライ Dark 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical
492,0492,Shaymin,谢米,謝米,シェイミ,Land Forme,grass,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical|form_change,492 Shaymin Land Forme 谢米 謝米 シェイミ Grass 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical form_change
492,0492,Shaymin,骑拉帝纳,騎拉帝納,ギラティナ,Sky Forme,grass,flying,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical|form_change,492 Shaymin Sky Forme 骑拉帝纳 騎拉帝納 ギラティナ Grass Flying 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical form_change
493,0493,Arceus,阿尔宙斯,阿爾宙斯,アルセウス,,normal,,4,钻石/珍珠/白金 (Diamond/Pearl/Platinum),,,,,mythical,493 Arceus 阿尔宙斯 阿爾宙斯 アルセウス Normal 4 钻石/珍珠/白金 (Diamond/Pearl/Platinum) mythical
494,0494,Victini,比克提尼,比克提尼,ビクティニ,,psychic,fire,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,mythical,494 Victini 比克提尼 比克提尼 ビクティニ Psychic Fire 5 黑/白/黑2/白2 (Black/White/Black 2/White 2) mythical
495,0495,Snivy,藤藤蛇,藤藤蛇,ツタージャ,,grass,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,495 Snivy 藤藤蛇 藤藤蛇 ツタージャ Grass 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
496,0496,Servine,青藤蛇,青藤蛇,ジャノビー,,grass,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,496 Servine 青藤蛇 青藤蛇 ジャノビー Grass 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
497,0497,Serperior,君主蛇,君主蛇,ジャローダ,,grass,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,497 Serperior 君主蛇 君主蛇 ジャローダ Grass 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
498,0498,Tepig,暖暖猪,暖暖豬,ポカブ,,fire,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,498 Tepig 暖暖猪 暖暖豬 ポカブ Fire 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
499,0499,Pignite,炒炒猪,炒炒豬,チャオブー,,fire,fighting,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,499 Pignite 炒炒猪 炒炒豬 チャオブー Fire Fighting 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
500,0500,Emboar,炎武王,炎武王,エンブオー,,fire,fighting,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,500 Emboar 炎武王 炎武王 エンブオー Fire Fighting 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
501,0501,Oshawott,水水獭,水水獺,ミジュマル,,water,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,501 Oshawott 水水獭 水水獺 ミジュマル Water 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
502,0502,Dewott,双刃丸,雙刃丸,フタチマル,,water,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,502 Dewott 双刃丸 雙刃丸 フタチマル Water 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
503,0503,Samurott,大剑鬼,大劍鬼,ダイケンキ,,water,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,form_change,503 Samurott 大剑鬼 大劍鬼 ダイケンキ Water 5 黑/白/黑2/白2 (Black/White/Black 2/White 2) form_change
503,0503,Samurott,大剑鬼,大劍鬼,ダイケンキ,Hisuian Samurott,water,dark,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,form_change,503 Samurott Hisuian Samurott 大剑鬼 大劍鬼 ダイケンキ Water Dark 5 黑/白/黑2/白2 (Black/White/Black 2/White 2) form_change
504,0504,Patrat,探探鼠,探探鼠,ミネズミ,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,504 Patrat 探探鼠 探探鼠 ミネズミ Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
505,0505,Watchog,步哨鼠,步哨鼠,ミルホッグ,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,505 Watchog 步哨鼠 步哨鼠 ミルホッグ Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
506,0506,Lillipup,小约克,小約克,ヨーテリー,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,506 Lillipup 小约克 小約克 ヨーテリー Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
507,0507,Herdier,哈约克,哈約克,ハーデリア,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,507 Herdier 哈约克 哈約克 ハーデリア Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
508,0508,Stoutland,长毛狗,長毛狗,ムーランド,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,508 Stoutland 长毛狗 長毛狗 ムーランド Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
509,0509,Purrloin,扒手猫,扒手貓,チョロネコ,,dark,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,509 Purrloin 扒手猫 扒手貓 チョロネコ Dark 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
510,0510,Liepard,酷豹,酷豹,レパルダス,,dark,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,510 Liepard 酷豹 酷豹 レパルダス Dark 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
511,0511,Pansage,花椰猴,花椰猴,ヤナップ,,grass,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,511 Pansage 花椰猴 花椰猴 ヤナップ Grass 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
512,0512,Simisage,花椰猿,花椰猿,ヤナッキー,,grass,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,512 Simisage 花椰猿 花椰猿 ヤナッキー Grass 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
513,0513,Pansear,爆香猴,爆香猴,バオップ,,fire,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,513 Pansear 爆香猴 爆香猴 バオップ Fire 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
514,0514,Simisear,爆香猿,爆香猿,バオッキー,,fire,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,514 Simisear 爆香猿 爆香猿 バオッキー Fire 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
515,0515,Panpour,冷水猴,冷水猴,ヒヤップ,,water,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,515 Panpour 冷水猴 冷水猴 ヒヤップ Water 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
516,0516,Simipour,冷水猿,冷水猿,ヒヤッキー,,water,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,516 Simipour 冷水猿 冷水猿 ヒヤッキー Water 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
517,0517,Munna,食梦梦,食夢夢,ムンナ,,psychic,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,517 Munna 食梦梦 食夢夢 ムンナ Psychic 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
518,0518,Musharna,梦梦蚀,夢夢蝕,ムシャーナ,,psychic,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,518 Musharna 梦梦蚀 夢夢蝕 ムシャーナ Psychic 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
519,0519,Pidove,豆豆鸽,豆豆鴿,マメパト,,normal,flying,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,519 Pidove 豆豆鸽 豆豆鴿 マメパト Normal Flying 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
520,0520,Tranquill,咕咕鸽,咕咕鴿,ハトーボー,,normal,flying,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,520 Tranquill 咕咕鸽 咕咕鴿 ハトーボー Normal Flying 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
521,0521,Unfezant,高傲雉鸡,高傲雉雞,ケンホロウ,,normal,flying,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,521 Unfezant 高傲雉鸡 高傲雉雞 ケンホロウ Normal Flying 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
522,0522,Blitzle,斑斑马,斑斑馬,シママ,,electric,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,522 Blitzle 斑斑马 斑斑馬 シママ Electric 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
523,0523,Zebstrika,雷电斑马,雷電斑馬,ゼブライカ,,electric,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,523 Zebstrika 雷电斑马 雷電斑馬 ゼブライカ Electric 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
524,0524,Roggenrola,石丸子,石丸子,ダンゴロ,,rock,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,524 Roggenrola 石丸子 石丸子 ダンゴロ Rock 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
525,0525,Boldore,地幔岩,地幔岩,ガントル,,rock,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,525 Boldore 地幔岩 地幔岩 ガントル Rock 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
526,0526,Gigalith,庞岩怪,龐岩怪,ギガイアス,,rock,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,526 Gigalith 庞岩怪 龐岩怪 ギガイアス Rock 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
527,0527,Woobat,滚滚蝙蝠,滾滾蝙蝠,コロモリ,,psychic,flying,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,527 Woobat 滚滚蝙蝠 滾滾蝙蝠 コロモリ Psychic Flying 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
528,0528,Swoobat,心蝙蝠,心蝙蝠,ココロモリ,,psychic,flying,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,528 Swoobat 心蝙蝠 心蝙蝠 ココロモリ Psychic Flying 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
529,0529,Drilbur,螺钉地鼠,螺釘地鼠,モグリュー,,ground,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,529 Drilbur 螺钉地鼠 螺釘地鼠 モグリュー Ground 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
530,0530,Excadrill,龙头地鼠,龍頭地鼠,ドリュウズ,,ground,steel,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,530 Excadrill 龙头地鼠 龍頭地鼠 ドリュウズ Ground Steel 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
531,0531,Audino,差不多娃娃,差不多娃娃,タブンネ,,normal,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,mega|form_change,531 Audino 差不多娃娃 差不多娃娃 タブンネ Normal 5 黑/白/黑2/白2 (Black/White/Black 2/White 2) mega form_change
531,0531,Audino,差不多娃娃,差不多娃娃,タブンネ,Mega Audino,normal,fairy,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,mega|form_change,531 Audino Mega Audino 差不多娃娃 差不多娃娃 タブンネ Normal Fairy 5 黑/白/黑2/白2 (Black/White/Black 2/White 2) mega form_change
532,0532,Timburr,搬运小匠,搬運小匠,ドッコラー,,fighting,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,532 Timburr 搬运小匠 搬運小匠 ドッコラー Fighting 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
533,0533,Gurdurr,铁骨土人,鐵骨土人,ドテッコツ,,fighting,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,533 Gurdurr 铁骨土人 鐵骨土人 ドテッコツ Fighting 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
534,0534,Conkeldurr,修建老匠,修建老匠,ローブシン,,fighting,,5,黑/白/黑2/白2 (Black/White/Black 2/White 2),,,,,,534 Conkeldurr 修建老匠 修建老匠 ローブシン Fighting 5 黑/白/黑2/白2 (Black/White/Black 2/White 2)
